id,date,season,status,home_team_score,visitor_team_score,home_team_name,home_team_id,visitor_team_name,visitor_team_id
17075,2003-12-12,2003,Final,114,111,Boston Celtics,2,Toronto Raptors,28
15523,2003-12-12,2003,Final,91,110,Washington Wizards,30,Minnesota Timberwolves,18
17704,2003-12-12,2003,Final,91,88,Miami Heat,16,Memphis Grizzlies,15
16608,2003-12-13,2003,Final,110,63,Memphis Grizzlies,15,Brooklyn Nets,3
17076,2003-12-13,2003,Final,95,88,New York Knicks,20,Denver Nuggets,8
12777,2003-12-13,2003,Final,86,73,San Antonio Spurs,27,Houston Rockets,11
12961,2003-12-13,2003,Final,102,105,Atlanta Hawks,1,Orlando Magic,22
17705,2003-12-13,2003,Final,106,91,LA Clippers,13,Phoenix Suns,24
15524,2003-12-13,2003,Final,98,105,Cleveland Cavaliers,6,Boston Celtics,2
17551,2003-12-13,2003,Final,112,108,Portland Trail Blazers,25,Los Angeles Lakers,14
17375,2003-12-13,2003,Final,86,75,Chicago Bulls,5,Indiana Pacers,12
12962,2003-12-14,2003,Final,86,94,Philadelphia 76ers,23,Utah Jazz,29
16609,2003-12-14,2003,Final,89,90,Toronto Raptors,28,Miami Heat,16
17077,2003-12-14,2003,Final,107,102,Sacramento Kings,26,Phoenix Suns,24
15525,2003-12-14,2003,Final,89,87,New York Knicks,20,Washington Wizards,30
17552,2003-12-14,2003,Final,108,102,Oklahoma City Thunder,21,Milwaukee Bucks,17
17078,2003-12-15,2003,Final,78,67,San Antonio Spurs,27,Memphis Grizzlies,15
12963,2003-12-15,2003,Final,95,85,Indiana Pacers,12,Cleveland Cavaliers,6
17376,2003-12-15,2003,Final,109,80,LA Clippers,13,New Orleans Pelicans,19
16610,2003-12-15,2003,Final,111,94,Dallas Mavericks,7,Toronto Raptors,28
17553,2003-12-15,2003,Final,95,116,Boston Celtics,2,Minnesota Timberwolves,18
16611,2003-12-16,2003,Final,92,75,Minnesota Timberwolves,18,Houston Rockets,11
17377,2003-12-16,2003,Final,97,79,Miami Heat,16,Atlanta Hawks,1
17079,2003-12-16,2003,Final,91,87,Washington Wizards,30,Utah Jazz,29
17706,2003-12-16,2003,Final,99,106,Portland Trail Blazers,25,Milwaukee Bucks,17
12778,2003-12-16,2003,Final,116,94,Denver Nuggets,8,New Orleans Pelicans,19
15526,2003-12-16,2003,Final,102,88,Chicago Bulls,5,Orlando Magic,22
17707,2003-12-16,2003,Final,105,100,Memphis Grizzlies,15,Sacramento Kings,26
12964,2003-12-16,2003,Final,92,91,Phoenix Suns,24,Oklahoma City Thunder,21
17554,2003-12-16,2003,Final,86,104,New York Knicks,20,Golden State Warriors,10
12779,2003-12-17,2003,Final,87,74,Brooklyn Nets,3,Utah Jazz,29
17378,2003-12-17,2003,Final,85,98,Atlanta Hawks,1,Golden State Warriors,10
17708,2003-12-17,2003,Final,73,70,San Antonio Spurs,27,Toronto Raptors,28
17709,2003-12-17,2003,Final,87,76,Philadelphia 76ers,23,Miami Heat,16
16612,2003-12-17,2003,Final,77,73,Detroit Pistons,9,Chicago Bulls,5
17555,2003-12-17,2003,Final,105,103,Boston Celtics,2,Dallas Mavericks,7
15527,2003-12-17,2003,Final,90,94,Indiana Pacers,12,Orlando Magic,22
12965,2003-12-17,2003,Final,98,99,Oklahoma City Thunder,21,Denver Nuggets,8
13235,2003-12-17,2003,Final,93,83,LA Clippers,13,Milwaukee Bucks,17
17080,2003-12-17,2003,Final,85,89,Cleveland Cavaliers,6,Houston Rockets,11
17710,2003-12-18,2003,Final,101,94,Portland Trail Blazers,25,Phoenix Suns,24
16613,2003-12-18,2003,Final,90,101,New Orleans Pelicans,19,Sacramento Kings,26
13320,2003-12-18,2003,Final,114,109,Minnesota Timberwolves,18,Dallas Mavericks,7
15528,2003-12-19,2003,Final,81,88,Philadelphia 76ers,23,Cleveland Cavaliers,6
12966,2003-12-19,2003,Final,73,87,Oklahoma City Thunder,21,San Antonio Spurs,27
17711,2003-12-19,2003,Final,99,85,Houston Rockets,11,LA Clippers,13
13321,2003-12-19,2003,Final,101,99,Los Angeles Lakers,14,Denver Nuggets,8
17379,2003-12-19,2003,Final,119,93,Orlando Magic,22,Golden State Warriors,10
12780,2003-12-19,2003,Final,105,99,Toronto Raptors,28,New York Knicks,20
17556,2003-12-19,2003,Final,97,87,Brooklyn Nets,3,Washington Wizards,30
17557,2003-12-19,2003,Final,97,83,Memphis Grizzlies,15,Miami Heat,16
16614,2003-12-19,2003,Final,86,98,Atlanta Hawks,1,Sacramento Kings,26
13236,2003-12-19,2003,Final,80,75,Indiana Pacers,12,Detroit Pistons,9
17081,2003-12-19,2003,Final,96,99,Boston Celtics,2,Utah Jazz,29
12781,2003-12-20,2003,Final,106,115,Denver Nuggets,8,Oklahoma City Thunder,21
13492,2003-12-20,2003,Final,105,115,Dallas Mavericks,7,LA Clippers,13
15529,2003-12-20,2003,Final,103,92,New York Knicks,20,Atlanta Hawks,1
13237,2003-12-20,2003,Final,91,101,Portland Trail Blazers,25,San Antonio Spurs,27
17712,2003-12-20,2003,Final,94,89,New Orleans Pelicans,19,Memphis Grizzlies,15
16615,2003-12-20,2003,Final,102,87,Phoenix Suns,24,Houston Rockets,11
17082,2003-12-20,2003,Final,92,87,Milwaukee Bucks,17,Brooklyn Nets,3
17380,2003-12-20,2003,Final,87,95,Chicago Bulls,5,Cleveland Cavaliers,6
17558,2003-12-20,2003,Final,102,80,Minnesota Timberwolves,18,Indiana Pacers,12
16616,2003-12-21,2003,Final,87,84,Boston Celtics,2,Philadelphia 76ers,23
15530,2003-12-21,2003,Final,93,104,Toronto Raptors,28,Orlando Magic,22
17083,2003-12-21,2003,Final,104,93,Miami Heat,16,Golden State Warriors,10
17381,2003-12-21,2003,Final,107,101,Los Angeles Lakers,14,Phoenix Suns,24
12782,2003-12-21,2003,Final,117,98,Sacramento Kings,26,Portland Trail Blazers,25
13493,2003-12-21,2003,Final,96,75,Detroit Pistons,9,Utah Jazz,29
15531,2003-12-22,2003,Final,80,92,Chicago Bulls,5,Utah Jazz,29
13494,2003-12-22,2003,Final,95,73,Philadelphia 76ers,23,Orlando Magic,22
12783,2003-12-22,2003,Final,106,99,Denver Nuggets,8,Memphis Grizzlies,15
17382,2003-12-23,2003,Final,71,79,Houston Rockets,11,Indiana Pacers,12
13495,2003-12-23,2003,Final,92,98,New York Knicks,20,Minnesota Timberwolves,18
16617,2003-12-23,2003,Final,79,72,Miami Heat,16,Washington Wizards,30
13238,2003-12-23,2003,Final,114,97,Sacramento Kings,26,Memphis Grizzlies,15
17559,2003-12-23,2003,Final,97,88,Portland Trail Blazers,25,Dallas Mavericks,7
12784,2003-12-23,2003,Final,111,90,San Antonio Spurs,27,LA Clippers,13
17086,2003-12-25,2003,Final,103,111,Sacramento Kings,26,Dallas Mavericks,7
13497,2003-12-25,2003,Final,87,99,Los Angeles Lakers,14,Houston Rockets,11
17714,2003-12-25,2003,Final,113,101,Orlando Magic,22,Cleveland Cavaliers,6
13323,2003-12-26,2003,Final,102,104,Phoenix Suns,24,Boston Celtics,2
16618,2003-12-26,2003,Final,98,91,Golden State Warriors,10,Sacramento Kings,26
13619,2003-12-26,2003,Final,79,82,Detroit Pistons,9,Brooklyn Nets,3
17087,2003-12-26,2003,Final,101,98,LA Clippers,13,Philadelphia 76ers,23
17088,2003-12-26,2003,Final,109,79,New Orleans Pelicans,19,Atlanta Hawks,1
13498,2003-12-26,2003,Final,84,92,Washington Wizards,30,Miami Heat,16
12785,2003-12-26,2003,Final,95,94,Denver Nuggets,8,Houston Rockets,11
17383,2003-12-26,2003,Final,101,92,Portland Trail Blazers,25,Minnesota Timberwolves,18
17384,2003-12-26,2003,Final,97,94,Utah Jazz,29,Toronto Raptors,28
17715,2003-12-26,2003,Final,98,83,San Antonio Spurs,27,Orlando Magic,22
17561,2003-12-26,2003,Final,94,98,Memphis Grizzlies,15,New York Knicks,20
17560,2003-12-26,2003,Final,80,87,Cleveland Cavaliers,6,Chicago Bulls,5
15533,2003-12-26,2003,Final,101,96,Milwaukee Bucks,17,Indiana Pacers,12
13499,2003-12-27,2003,Final,104,98,Dallas Mavericks,7,Memphis Grizzlies,15
17716,2003-12-27,2003,Final,86,104,Oklahoma City Thunder,21,Minnesota Timberwolves,18
17562,2003-12-27,2003,Final,75,82,Indiana Pacers,12,Brooklyn Nets,3
17385,2003-12-27,2003,Final,84,87,Atlanta Hawks,1,Detroit Pistons,9
17089,2003-12-27,2003,Final,80,100,Miami Heat,16,New York Knicks,20
15534,2003-12-27,2003,Final,100,86,Chicago Bulls,5,Washington Wizards,30
17386,2003-12-28,2003,Final,100,92,Phoenix Suns,24,Philadelphia 76ers,23
13324,2003-12-28,2003,Final,103,79,Denver Nuggets,8,Golden State Warriors,10
17717,2003-12-28,2003,Final,88,94,LA Clippers,13,Toronto Raptors,28
13500,2003-12-28,2003,Final,105,82,Los Angeles Lakers,14,Boston Celtics,2
17090,2003-12-28,2003,Final,89,74,San Antonio Spurs,27,Milwaukee Bucks,17
15535,2003-12-28,2003,Final,86,74,Cleveland Cavaliers,6,Portland Trail Blazers,25
17563,2003-12-28,2003,Final,98,89,Sacramento Kings,26,Utah Jazz,29
13325,2003-12-29,2003,Final,108,99,Detroit Pistons,9,New Orleans Pelicans,19
12786,2003-12-29,2003,Final,86,114,Orlando Magic,22,New York Knicks,20
17718,2003-12-29,2003,Final,106,97,Utah Jazz,29,Philadelphia 76ers,23
17564,2003-12-29,2003,Final,94,86,Indiana Pacers,12,Memphis Grizzlies,15
16619,2003-12-29,2003,Final,87,91,Brooklyn Nets,3,Portland Trail Blazers,25
15536,2003-12-29,2003,Final,91,100,Golden State Warriors,10,Boston Celtics,2
17387,2003-12-29,2003,Final,86,87,Houston Rockets,11,Oklahoma City Thunder,21
13501,2003-12-29,2003,Final,105,113,LA Clippers,13,Phoenix Suns,24
17091,2003-12-29,2003,Final,83,90,Chicago Bulls,5,Miami Heat,16
17719,2003-12-30,2003,Final,74,81,Denver Nuggets,8,Toronto Raptors,28
13326,2003-12-30,2003,Final,73,83,Washington Wizards,30,Atlanta Hawks,1
12787,2003-12-30,2003,Final,89,92,Cleveland Cavaliers,6,Indiana Pacers,12
16620,2003-12-30,2003,Final,101,92,Dallas Mavericks,7,Milwaukee Bucks,17
15537,2003-12-30,2003,Final,98,93,Minnesota Timberwolves,18,Chicago Bulls,5
17092,2003-12-30,2003,Final,99,105,Memphis Grizzlies,15,Oklahoma City Thunder,21
17388,2003-12-30,2003,Final,102,73,New York Knicks,20,Miami Heat,16
17389,2003-12-31,2003,Final,88,70,Brooklyn Nets,3,Golden State Warriors,10
16621,2003-12-31,2003,Final,120,104,LA Clippers,13,Denver Nuggets,8
17093,2003-12-31,2003,Final,78,71,Detroit Pistons,9,Portland Trail Blazers,25
12788,2003-12-31,2003,Final,94,96,Boston Celtics,2,New Orleans Pelicans,19
17720,2003-12-31,2003,Final,80,72,Houston Rockets,11,Philadelphia 76ers,23
16622,2004-01-02,2003,Final,112,101,Miami Heat,16,Orlando Magic,22
13327,2004-01-02,2003,Final,74,86,Toronto Raptors,28,New Orleans Pelicans,19
16623,2004-01-02,2003,Final,109,101,Milwaukee Bucks,17,Dallas Mavericks,7
17391,2004-01-02,2003,Final,111,109,Oklahoma City Thunder,21,Los Angeles Lakers,14
17390,2004-01-02,2003,Final,97,79,Washington Wizards,30,Golden State Warriors,10
17721,2004-01-02,2003,Final,93,81,Detroit Pistons,9,Phoenix Suns,24
17722,2004-01-02,2003,Final,96,106,Portland Trail Blazers,25,Denver Nuggets,8
17095,2004-01-02,2003,Final,100,88,Memphis Grizzlies,15,Utah Jazz,29
17094,2004-01-02,2003,Final,99,104,New York Knicks,20,Chicago Bulls,5
15538,2004-01-02,2003,Final,90,103,Boston Celtics,2,Indiana Pacers,12
12789,2004-01-02,2003,Final,93,75,Minnesota Timberwolves,18,Atlanta Hawks,1
12790,2004-01-02,2003,Final,97,82,Brooklyn Nets,3,Cleveland Cavaliers,6
17723,2004-01-03,2003,Final,76,84,Denver Nuggets,8,Atlanta Hawks,1
12791,2004-01-03,2003,Final,99,93,Detroit Pistons,9,Golden State Warriors,10
13995,2004-01-03,2003,Final,119,112,Dallas Mavericks,7,Minnesota Timberwolves,18
13996,2004-01-03,2003,Final,77,88,Chicago Bulls,5,Boston Celtics,2
13734,2004-01-03,2003,Final,77,83,San Antonio Spurs,27,Philadelphia 76ers,23
17096,2004-01-03,2003,Final,109,116,LA Clippers,13,Sacramento Kings,26
17392,2004-01-03,2003,Final,91,84,Indiana Pacers,12,New Orleans Pelicans,19
13328,2004-01-03,2003,Final,112,103,Memphis Grizzlies,15,Orlando Magic,22
16624,2004-01-03,2003,Final,84,63,Houston Rockets,11,Utah Jazz,29
13997,2004-01-04,2003,Final,101,98,LA Clippers,13,Los Angeles Lakers,14
17393,2004-01-04,2003,Final,130,99,Sacramento Kings,26,Oklahoma City Thunder,21
13329,2004-01-04,2003,Final,83,73,Toronto Raptors,28,Phoenix Suns,24
12792,2004-01-04,2003,Final,85,95,New York Knicks,20,Brooklyn Nets,3
13998,2004-01-04,2003,Final,94,100,Washington Wizards,30,Milwaukee Bucks,17
16625,2004-01-05,2003,Final,76,88,Philadelphia 76ers,23,Milwaukee Bucks,17
14000,2004-01-05,2003,Final,74,98,Denver Nuggets,8,San Antonio Spurs,27
14159,2004-01-05,2003,Final,108,94,Utah Jazz,29,Dallas Mavericks,7
13330,2004-01-05,2003,Final,83,65,Houston Rockets,11,Golden State Warriors,10
13999,2004-01-05,2003,Final,87,82,Chicago Bulls,5,Phoenix Suns,24
17394,2004-01-05,2003,Final,65,87,Miami Heat,16,Indiana Pacers,12
12793,2004-01-05,2003,Final,68,78,Boston Celtics,2,Detroit Pistons,9
13735,2004-01-05,2003,Final,119,108,Oklahoma City Thunder,21,Portland Trail Blazers,25
14001,2004-01-06,2003,Final,107,96,Cleveland Cavaliers,6,New York Knicks,20
12794,2004-01-06,2003,Final,92,75,Brooklyn Nets,3,LA Clippers,13
14002,2004-01-06,2003,Final,105,89,Sacramento Kings,26,Atlanta Hawks,1
14160,2004-01-06,2003,Final,106,90,Minnesota Timberwolves,18,Los Angeles Lakers,14
13736,2004-01-06,2003,Final,114,107,Indiana Pacers,12,Orlando Magic,22
16626,2004-01-06,2003,Final,94,72,San Antonio Spurs,27,Washington Wizards,30
14003,2004-01-07,2003,Final,85,66,Detroit Pistons,9,Houston Rockets,11
14004,2004-01-07,2003,Final,75,69,Toronto Raptors,28,Cleveland Cavaliers,6
14005,2004-01-07,2003,Final,104,93,Oklahoma City Thunder,21,Sacramento Kings,26
12795,2004-01-07,2003,Final,105,99,Dallas Mavericks,7,Golden State Warriors,10
12796,2004-01-07,2003,Final,100,80,Philadelphia 76ers,23,LA Clippers,13
13331,2004-01-07,2003,Final,95,87,Milwaukee Bucks,17,Phoenix Suns,24
17395,2004-01-07,2003,Final,97,87,New Orleans Pelicans,19,Washington Wizards,30
16627,2004-01-07,2003,Final,113,91,Denver Nuggets,8,Los Angeles Lakers,14
14005,2004-01-07,2003,Final,104,93,Oklahoma City Thunder,21,Sacramento Kings,26
14004,2004-01-07,2003,Final,75,69,Toronto Raptors,28,Cleveland Cavaliers,6
14003,2004-01-07,2003,Final,85,66,Detroit Pistons,9,Houston Rockets,11
13331,2004-01-07,2003,Final,95,87,Milwaukee Bucks,17,Phoenix Suns,24
14321,2004-01-08,2003,Final,96,75,Minnesota Timberwolves,18,Portland Trail Blazers,25
14406,2004-01-08,2003,Final,79,111,New York Knicks,20,Houston Rockets,11
14408,2004-01-09,2003,Final,103,92,Orlando Magic,22,Washington Wizards,30
14407,2004-01-09,2003,Final,113,67,Los Angeles Lakers,14,Atlanta Hawks,1
14322,2004-01-09,2003,Final,93,113,Phoenix Suns,24,Sacramento Kings,26
12797,2004-01-09,2003,Final,78,87,Chicago Bulls,5,Portland Trail Blazers,25
14162,2004-01-09,2003,Final,68,78,Toronto Raptors,28,LA Clippers,13
12798,2004-01-09,2003,Final,97,81,Philadelphia 76ers,23,Brooklyn Nets,3
13738,2004-01-09,2003,Final,103,94,Milwaukee Bucks,17,Miami Heat,16
16628,2004-01-09,2003,Final,122,116,Oklahoma City Thunder,21,Memphis Grizzlies,15
14007,2004-01-09,2003,Final,107,82,Boston Celtics,2,Cleveland Cavaliers,6
14006,2004-01-09,2003,Final,80,92,Dallas Mavericks,7,Indiana Pacers,12
17396,2004-01-09,2003,Final,106,96,Denver Nuggets,8,Utah Jazz,29
13332,2004-01-09,2003,Final,84,94,New Orleans Pelicans,19,San Antonio Spurs,27
16629,2004-01-10,2003,Final,94,88,New York Knicks,20,Milwaukee Bucks,17
17397,2004-01-10,2003,Final,113,110,Golden State Warriors,10,Oklahoma City Thunder,21
13739,2004-01-10,2003,Final,89,84,Chicago Bulls,5,New Orleans Pelicans,19
13333,2004-01-10,2003,Final,94,87,Washington Wizards,30,Philadelphia 76ers,23
12799,2004-01-10,2003,Final,89,88,San Antonio Spurs,27,Indiana Pacers,12
14409,2004-01-10,2003,Final,83,77,Minnesota Timberwolves,18,Miami Heat,16
14008,2004-01-10,2003,Final,92,71,Utah Jazz,29,Atlanta Hawks,1
16630,2004-01-11,2003,Final,93,97,Houston Rockets,11,Boston Celtics,2
17398,2004-01-11,2003,Final,107,108,LA Clippers,13,Memphis Grizzlies,15
14410,2004-01-11,2003,Final,83,72,Toronto Raptors,28,Portland Trail Blazers,25
14009,2004-01-11,2003,Final,115,102,Detroit Pistons,9,Dallas Mavericks,7
13334,2004-01-11,2003,Final,117,106,Sacramento Kings,26,Denver Nuggets,8
13335,2004-01-12,2003,Final,89,79,Los Angeles Lakers,14,Cleveland Cavaliers,6
14411,2004-01-12,2003,Final,113,115,Golden State Warriors,10,Memphis Grizzlies,15
16631,2004-01-12,2003,Final,82,87,Orlando Magic,22,Philadelphia 76ers,23
17399,2004-01-12,2003,Final,121,127,New York Knicks,20,Dallas Mavericks,7
14010,2004-01-13,2003,Final,89,105,Chicago Bulls,5,Detroit Pistons,9
16632,2004-01-13,2003,Final,80,93,Washington Wizards,30,Houston Rockets,11
12800,2004-01-13,2003,Final,89,94,New Orleans Pelicans,19,Minnesota Timberwolves,18
13740,2004-01-13,2003,Final,90,86,Sacramento Kings,26,Miami Heat,16
17400,2004-01-13,2003,Final,86,77,Atlanta Hawks,1,San Antonio Spurs,27
14323,2004-01-13,2003,Final,97,80,Utah Jazz,29,Golden State Warriors,10
14011,2004-01-13,2003,Final,111,103,Milwaukee Bucks,17,Boston Celtics,2
14412,2004-01-13,2003,Final,103,96,LA Clippers,13,Portland Trail Blazers,25
14163,2004-01-13,2003,Final,96,104,Oklahoma City Thunder,21,Cleveland Cavaliers,6
13336,2004-01-13,2003,Final,92,105,Phoenix Suns,24,Denver Nuggets,8
14013,2004-01-14,2003,Final,115,103,Brooklyn Nets,3,Washington Wizards,30
14012,2004-01-14,2003,Final,125,122,Dallas Mavericks,7,Philadelphia 76ers,23
12801,2004-01-14,2003,Final,120,110,New York Knicks,20,Orlando Magic,22
17401,2004-01-14,2003,Final,95,91,Detroit Pistons,9,Toronto Raptors,28
13741,2004-01-14,2003,Final,80,95,Boston Celtics,2,Houston Rockets,11
16633,2004-01-14,2003,Final,97,71,Los Angeles Lakers,14,Denver Nuggets,8
14324,2004-01-14,2003,Final,85,78,Indiana Pacers,12,Atlanta Hawks,1
14164,2004-01-14,2003,Final,93,100,San Antonio Spurs,27,Minnesota Timberwolves,18
14165,2004-01-15,2003,Final,96,105,Portland Trail Blazers,25,Phoenix Suns,24
14014,2004-01-15,2003,Final,86,83,Milwaukee Bucks,17,Brooklyn Nets,3
14015,2004-01-15,2003,Final,74,78,New Orleans Pelicans,19,Toronto Raptors,28
12802,2004-01-15,2003,Final,108,93,Memphis Grizzlies,15,Chicago Bulls,5
13742,2004-01-15,2003,Final,97,85,Utah Jazz,29,Miami Heat,16
14325,2004-01-15,2003,Final,119,102,Golden State Warriors,10,Cleveland Cavaliers,6
14326,2004-01-16,2003,Final,98,77,Detroit Pistons,9,Washington Wizards,30
14166,2004-01-16,2003,Final,103,83,Sacramento Kings,26,Los Angeles Lakers,14
16634,2004-01-16,2003,Final,124,118,Orlando Magic,22,Boston Celtics,2
13743,2004-01-16,2003,Final,89,79,Indiana Pacers,12,San Antonio Spurs,27
12803,2004-01-16,2003,Final,104,93,Phoenix Suns,24,Golden State Warriors,10
17402,2004-01-16,2003,Final,88,91,Denver Nuggets,8,Dallas Mavericks,7
14017,2004-01-16,2003,Final,108,88,New York Knicks,20,Oklahoma City Thunder,21
14016,2004-01-16,2003,Final,85,87,LA Clippers,13,Miami Heat,16
12804,2004-01-17,2003,Final,99,84,Washington Wizards,30,Oklahoma City Thunder,21
17403,2004-01-17,2003,Final,96,101,Chicago Bulls,5,New York Knicks,20
16635,2004-01-17,2003,Final,104,108,Portland Trail Blazers,25,Dallas Mavericks,7
14020,2004-01-17,2003,Final,84,90,Brooklyn Nets,3,Indiana Pacers,12
14579,2004-01-17,2003,Final,75,70,Atlanta Hawks,1,Toronto Raptors,28
14019,2004-01-17,2003,Final,94,99,Milwaukee Bucks,17,Detroit Pistons,9
14167,2004-01-17,2003,Final,95,76,Houston Rockets,11,Minnesota Timberwolves,18
14018,2004-01-17,2003,Final,91,89,Los Angeles Lakers,14,LA Clippers,13
13744,2004-01-17,2003,Final,91,90,New Orleans Pelicans,19,Orlando Magic,22
13745,2004-01-17,2003,Final,87,91,Philadelphia 76ers,23,Memphis Grizzlies,15
12805,2004-01-17,2003,Final,96,102,Utah Jazz,29,Cleveland Cavaliers,6
14772,2004-01-18,2003,Final,96,92,Phoenix Suns,24,Portland Trail Blazers,25
14989,2004-01-18,2003,Final,92,109,Boston Celtics,2,San Antonio Spurs,27
13746,2004-01-18,2003,Final,88,80,Denver Nuggets,8,Miami Heat,16
14022,2004-01-19,2003,Final,81,90,Philadelphia 76ers,23,Oklahoma City Thunder,21
14168,2004-01-19,2003,Final,106,99,Orlando Magic,22,Milwaukee Bucks,17
14580,2004-01-19,2003,Final,97,100,Atlanta Hawks,1,Indiana Pacers,12
17404,2004-01-19,2003,Final,85,77,Detroit Pistons,9,San Antonio Spurs,27
14773,2004-01-19,2003,Final,100,125,LA Clippers,13,Sacramento Kings,26
14774,2004-01-19,2003,Final,88,83,Memphis Grizzlies,15,Houston Rockets,11
14990,2004-01-19,2003,Final,85,88,Los Angeles Lakers,14,Phoenix Suns,24
16636,2004-01-19,2003,Final,101,85,Golden State Warriors,10,Utah Jazz,29
13747,2004-01-19,2003,Final,93,83,Washington Wizards,30,Chicago Bulls,5
12806,2004-01-19,2003,Final,90,79,New York Knicks,20,Toronto Raptors,28
14021,2004-01-19,2003,Final,97,90,Minnesota Timberwolves,18,New Orleans Pelicans,19
14991,2004-01-20,2003,Final,99,94,Cleveland Cavaliers,6,Oklahoma City Thunder,21
15034,2004-01-20,2003,Final,106,93,Dallas Mavericks,7,Brooklyn Nets,3
14023,2004-01-20,2003,Final,84,86,Miami Heat,16,Boston Celtics,2
14024,2004-01-20,2003,Final,104,109,Sacramento Kings,26,Portland Trail Blazers,25
14169,2004-01-20,2003,Final,75,96,Utah Jazz,29,Denver Nuggets,8
14775,2004-01-20,2003,Final,81,69,Indiana Pacers,12,Detroit Pistons,9
15217,2004-01-21,2003,Final,99,76,San Antonio Spurs,27,Brooklyn Nets,3
15369,2004-01-21,2003,Final,106,102,LA Clippers,13,Golden State Warriors,10
15539,2004-01-21,2003,Final,97,87,Atlanta Hawks,1,Chicago Bulls,5
15617,2004-01-21,2003,Final,86,71,Houston Rockets,11,New York Knicks,20
15618,2004-01-21,2003,Final,97,108,Toronto Raptors,28,Minnesota Timberwolves,18
16036,2004-01-21,2003,Final,86,92,New Orleans Pelicans,19,Philadelphia 76ers,23
15955,2004-01-21,2003,Final,113,102,Milwaukee Bucks,17,Orlando Magic,22
15619,2004-01-22,2003,Final,103,87,Oklahoma City Thunder,21,Golden State Warriors,10
15370,2004-01-22,2003,Final,106,87,Dallas Mavericks,7,Los Angeles Lakers,14
15790,2004-01-22,2003,Final,89,95,Cleveland Cavaliers,6,Sacramento Kings,26
15540,2004-01-23,2003,Final,98,86,Milwaukee Bucks,17,Toronto Raptors,28
15623,2004-01-23,2003,Final,109,95,Memphis Grizzlies,15,Sacramento Kings,26
15620,2004-01-23,2003,Final,93,82,LA Clippers,13,Utah Jazz,29
15218,2004-01-23,2003,Final,100,89,Boston Celtics,2,Washington Wizards,30
15621,2004-01-23,2003,Final,85,64,Miami Heat,16,Brooklyn Nets,3
